case_id,activity,timestamp
276215210.16282487,process_end,2022-05-24 12:49:00
278550808.1654134,/tool/,2022-06-02 10:35:00
278550808.1654134,process_end,2022-06-02 10:35:00
279349014.16512406,/tool/,2022-05-22 11:07:00
279349014.16512406,process_end,2022-05-22 11:07:00
281029500.1654046,/tool/,2022-06-01 10:15:00
281029500.1654046,process_end,2022-06-01 10:15:00
281645513.1652518,/,2022-05-14 17:46:00
281645513.1652518,/about/,2022-05-14 17:47:00
281645513.1652518,/about/,2022-05-14 17:51:00
281645513.1652518,/tool/,2022-05-14 17:51:00
281645513.1652518,process_end,2022-05-14 17:51:00
282155473.16539645,/tool/,2022-05-31 11:34:00
282155473.16539645,process_end,2022-05-31 11:34:00
284917460.16540456,/tool/,2022-06-01 10:11:00
284917460.16540456,process_end,2022-06-01 10:11:00
285803976.1653466,/,2022-05-25 17:08:00
285803976.1653466,/about/,2022-05-25 17:08:00
285803976.1653466,process_end,2022-05-25 17:08:00
294999032.16541326,/tool/,2022-06-02 10:28:00
294999032.16541326,process_end,2022-06-02 10:28:00
296286747.1652232,/,2022-05-11 10:22:00
296286747.1652232,process_end,2022-05-11 10:22:00
298895043.1654224,/tool/,2022-06-03 11:35:00
298895043.1654224,process_end,2022-06-03 11:35:00
303163315.16541326,/tool/,2022-06-02 10:24:00
303163315.16541326,process_end,2022-06-02 10:24:00
303680386.16542214,/tool/,2022-06-03 11:03:00
303680386.16542214,process_end,2022-06-03 11:03:00
304166543.16541326,/tool/,2022-06-02 10:27:00
304166543.16541326,/tool/,2022-06-02 15:30:00
304166543.16541326,process_end,2022-06-02 15:30:00
304992754.1652671,/tool/,2022-05-16 12:17:00
304992754.1652671,process_end,2022-05-16 12:17:00
305399815.16541344,/tool/,2022-06-02 10:48:00
305399815.16541344,process_end,2022-06-02 10:48:00
307181231.1653625,/usecase/20210920/,2022-05-27 13:18:00
307181231.1653625,process_end,2022-05-27 13:18:00
311286057.16498625,/,2022-05-26 13:53:00
311286057.16498625,/tool/,2022-05-26 14:05:00
311286057.16498625,process_end,2022-05-26 14:05:00
314862107.1654045,/tool/,2022-06-01 10:03:00
314862107.1654045,process_end,2022-06-01 10:03:00
316739805.16529197,/usecase/20220331-uipath/,2022-05-19 9:16:00
316739805.16529197,process_end,2022-05-19 9:16:00
317645283.16496897,/tool/,2022-05-14 22:03:00
317645283.16496897,/tool/,2022-05-17 11:27:00
317645283.16496897,/tool/,2022-05-26 17:10:00
317645283.16496897,/tool/,2022-05-28 10:17:00
317645283.16496897,process_end,2022-05-28 10:17:00
320640440.1653984,/tool/,2022-05-31 17:07:00
320640440.1653984,process_end,2022-05-31 17:07:00
321964373.1654045,/tool/,2022-06-01 10:03:00
321964373.1654045,process_end,2022-06-01 10:03:00
323078683.16541326,/tool/,2022-06-02 10:26:00
323078683.16541326,process_end,2022-06-02 10:26:00
323368664.16544366,/usecase/20220329-protiviti/,2022-06-05 22:43:00
323368664.16544366,process_end,2022-06-05 22:43:00
326651949.16542214,/tool/,2022-06-03 11:03:00
326651949.16542214,process_end,2022-06-03 11:03:00
327980162.1653483,/,2022-05-25 21:48:00
327980162.1653483,process_end,2022-05-25 21:48:00
328749741.165207,/usecase/20220331-uipath/,2022-05-09 13:24:00
328749741.165207,process_end,2022-05-09 13:24:00
329758025.16542214,/tool/,2022-06-03 11:02:00
329758025.16542214,process_end,2022-06-03 11:02:00
330137423.16542226,/tool/,2022-06-03 11:22:00
330137423.16542226,process_end,2022-06-03 11:22:00
330583973.16541326,/tool/,2022-06-02 10:24:00
330583973.16541326,process_end,2022-06-02 10:24:00
332559611.16486305,/,2022-05-12 14:30:00
332559611.16486305,/overview/,2022-05-12 14:30:00
332559611.16486305,/about/,2022-05-12 14:32:00
332559611.16486305,/recruitment/,2022-05-12 14:33:00
332559611.16486305,process_end,2022-05-12 14:33:00
338672886.1654045,/tool/,2022-06-01 10:04:00
338672886.1654045,process_end,2022-06-01 10:04:00
344205213.16541344,/tool/,2022-06-02 10:50:00
344205213.16541344,process_end,2022-06-02 10:50:00
346249463.16542226,/tool/,2022-06-03 11:19:00
346249463.16542226,process_end,2022-06-03 11:19:00
346276698.16543865,/,2022-06-05 8:45:00
346276698.16543865,/usecase/,2022-06-05 8:45:00
346276698.16543865,/usecase/20220420-mrvs/,2022-06-05 8:45:00
346276698.16543865,process_end,2022-06-05 8:45:00
347751724.16541326,/tool/,2022-06-02 10:25:00
347751724.16541326,/tool/,2022-06-02 10:26:00
347751724.16541326,process_end,2022-06-02 10:26:00
348757396.16541326,/tool/,2022-06-02 10:26:00
348757396.16541326,process_end,2022-06-02 10:26:00
350977771.16542226,/tool/,2022-06-03 11:10:00
350977771.16542226,process_end,2022-06-03 11:10:00
356862072.16541326,/tool/,2022-06-02 10:25:00
356862072.16541326,/tool/,2022-06-02 15:12:00
356862072.16541326,process_end,2022-06-02 15:12:00
356905191.165208,/usecase/20220331-uipath/,2022-05-09 15:59:00
356905191.165208,process_end,2022-05-09 15:59:00
358950090.16542226,/tool/,2022-06-03 11:21:00
358950090.16542226,process_end,2022-06-03 11:21:00
358999079.1652058,/tool/,2022-05-09 9:55:00
358999079.1652058,process_end,2022-05-09 9:55:00
360638743.16542226,/tool/,2022-06-03 11:07:00
360638743.16542226,process_end,2022-06-03 11:07:00
360929123.1654135,/tool/,2022-06-02 10:48:00
360929123.1654135,/tool/,2022-06-02 10:49:00
360929123.1654135,process_end,2022-06-02 10:49:00
362248224.16542214,/tool/,2022-06-03 11:01:00
362248224.16542214,/tool/,2022-06-03 11:15:00
362248224.16542214,/tool/,2022-06-03 11:16:00
362248224.16542214,process_end,2022-06-03 11:16:00
369090785.16541326,/tool/,2022-06-02 10:24:00
369090785.16541326,/tool/,2022-06-02 10:25:00
369090785.16541326,process_end,2022-06-02 10:25:00
372723120.1652306,/usecase/20220329-protiviti/,2022-05-12 6:54:00
372723120.1652306,/usecase/20220331-uipath/,2022-05-12 6:54:00
372723120.1652306,/usecase/20220420-mrvs/,2022-05-12 6:54:00
372723120.1652306,process_end,2022-05-12 6:54:00
373760518.16536385,/tool/,2022-05-27 16:57:00
373760518.16536385,/about/,2022-05-27 16:58:00
373760518.16536385,/overview/,2022-05-27 17:02:00
373760518.16536385,/tool/,2022-05-27 17:02:00
373760518.16536385,process_end,2022-05-27 17:02:00
378340940.1653032,/about/,2022-05-20 16:37:00
378340940.1653032,/,2022-05-20 16:38:00
378340940.1653032,/usecase/20220331-uipath/,2022-05-20 16:39:00
378340940.1653032,process_end,2022-05-20 16:39:00
378673773.165217,/,2022-05-10 17:07:00
378673773.165217,/usecase/20210920/,2022-05-10 17:07:00
378673773.165217,process_end,2022-05-10 17:07:00
379726936.1654153,/,2022-06-02 15:51:00
379726936.1654153,process_end,2022-06-02 15:51:00
382212339.16542226,/tool/,2022-06-03 11:08:00
382212339.16542226,process_end,2022-06-03 11:08:00
383876875.1652421,/usecase/20220329-protiviti/,2022-05-13 14:41:00
383876875.1652421,process_end,2022-05-13 14:41:00
384096537.1654134,/tool/,2022-06-02 10:33:00
384096537.1654134,process_end,2022-06-02 10:33:00
387233610.16541326,/tool/,2022-06-02 10:25:00
387233610.16541326,process_end,2022-06-02 10:25:00
389893725.1652487,/?fbclid=IwAR2i9arB1YEA_iGN891Jzs8XP-1Ut-6nscu6A1lRUwKlpCibvo64u-27VXs,2022-05-14 9:12:00
389893725.1652487,/usecase/,2022-05-14 9:13:00
389893725.1652487,/usecase/20220120/,2022-05-14 9:13:00
389893725.1652487,process_end,2022-05-14 9:13:00
389958157.1654224,/tool/,2022-06-03 11:33:00
389958157.1654224,process_end,2022-06-03 11:33:00
393379333.16523945,/tool/,2022-05-13 7:28:00
393379333.16523945,process_end,2022-05-13 7:28:00
394752399.1654646,/usecase/,2022-06-08 8:46:00
394752399.1654646,/usecase/20201004/,2022-06-08 8:47:00
394752399.1654646,/usecase/20220420-mrvs/,2022-06-08 8:47:00
394752399.1654646,/usecase/20220331-uipath/,2022-06-08 8:48:00
394752399.1654646,process_end,2022-06-08 8:48:00
395867529.1653881,/,2022-05-30 12:26:00
395867529.1653881,process_end,2022-05-30 12:26:00
397849806.1653526,/,2022-05-26 9:38:00
397849806.1653526,process_end,2022-05-26 9:38:00
398858184.16527635,/overview/,2022-05-17 13:54:00
398858184.16527635,process_end,2022-05-17 13:54:00
401578959.16542214,/tool/,2022-06-03 11:03:00
401578959.16542214,process_end,2022-06-03 11:03:00
403926233.1654045,/tool/,2022-06-01 10:04:00
403926233.1654045,process_end,2022-06-01 10:04:00
404615894.1654576,/seminar/,2022-06-07 13:26:00
404615894.1654576,/,2022-06-07 13:27:00
404615894.1654576,/about/,2022-06-07 13:27:00
404615894.1654576,/contact/?id=contact-poc,2022-06-07 13:28:00
404615894.1654576,/general-member/,2022-06-07 13:28:00
404615894.1654576,/,2022-06-07 13:29:00
404615894.1654576,/seminar/,2022-06-07 13:29:00
404615894.1654576,/tool/,2022-06-07 13:29:00
404615894.1654576,/partner/,2022-06-07 13:55:00
404615894.1654576,/,2022-06-07 13:56:00
404615894.1654576,/contact/?id=contact-poc,2022-06-07 13:56:00
404615894.1654576,/general-member/,2022-06-07 13:56:00
404615894.1654576,/general-member/,2022-06-07 13:59:00
404615894.1654576,/tool/,2022-06-07 13:59:00
404615894.1654576,/contact/,2022-06-07 14:00:00
404615894.1654576,/,2022-06-07 14:01:00
404615894.1654576,/general-member/,2022-06-07 14:01:00
404615894.1654576,/,2022-06-07 14:05:00
404615894.1654576,/tool/,2022-06-07 14:05:00
404615894.1654576,/,2022-06-07 15:19:00
404615894.1654576,/general-member/,2022-06-07 15:19:00
404615894.1654576,/,2022-06-07 16:05:00
404615894.1654576,/general-member/,2022-06-07 16:05:00
404615894.1654576,process_end,2022-06-07 16:05:00
407026396.16520864,/overview/,2022-05-09 17:48:00
407026396.16520864,process_end,2022-05-09 17:48:00
412203192.16532713,/tool/,2022-05-23 10:49:00
412203192.16532713,process_end,2022-05-23 10:49:00
412342925.16542226,/tool/,2022-06-03 11:09:00
412342925.16542226,process_end,2022-06-03 11:09:00
414303484.1652509,/tool/,2022-05-14 15:23:00
414303484.1652509,/tool/,2022-05-14 15:25:00
414303484.1652509,process_end,2022-05-14 15:25:00
415521189.1654134,/tool/,2022-06-02 10:34:00
415521189.1654134,process_end,2022-06-02 10:34:00
418265184.1653877,/usecase/,2022-05-30 11:16:00
418265184.1653877,process_end,2022-05-30 11:16:00
419007159.16542214,/tool/,2022-06-03 11:03:00
419007159.16542214,process_end,2022-06-03 11:03:00
421207870.1652418,/,2022-05-13 13:50:00
421207870.1652418,/usecase/20220329-protiviti/,2022-05-13 13:50:00
421207870.1652418,/paper/,2022-05-13 13:51:00
421207870.1652418,/partner/,2022-05-13 13:51:00
421207870.1652418,process_end,2022-05-13 13:51:00
423706833.16542226,/tool/,2022-06-03 11:11:00
423706833.16542226,process_end,2022-06-03 11:11:00
424947631.16542214,/tool/,2022-06-03 11:02:00
424947631.16542214,/,2022-06-03 11:04:00
424947631.16542214,process_end,2022-06-03 11:04:00
425100111.16531366,/tool/,2022-05-21 21:37:00
425100111.16531366,/tool/,2022-05-22 8:19:00
425100111.16531366,/tool/,2022-05-23 22:41:00
425100111.16531366,/partner/,2022-05-23 22:42:00
425100111.16531366,process_end,2022-05-23 22:42:00
426453534.16542226,/tool/,2022-06-03 11:11:00
426453534.16542226,process_end,2022-06-03 11:11:00
426832457.16505873,/tool/,2022-05-24 10:35:00
426832457.16505873,process_end,2022-05-24 10:35:00
427034992.16488737,/partner/,2022-05-10 19:13:00
427034992.16488737,process_end,2022-05-10 19:13:00
428336940.1654134,/tool/,2022-06-02 10:36:00
428336940.1654134,process_end,2022-06-02 10:36:00
429953413.16542226,/tool/,2022-06-03 11:09:00
429953413.16542226,process_end,2022-06-03 11:09:00
430836348.1653312,/,2022-05-23 22:28:00
430836348.1653312,/about/,2022-05-23 22:28:00
430836348.1653312,/contact/?id=contact-poc,2022-05-23 22:28:00
430836348.1653312,/usecase/,2022-05-23 22:28:00
430836348.1653312,/recruitment/,2022-05-23 22:29:00
430836348.1653312,/usecase/,2022-05-23 22:29:00
430836348.1653312,process_end,2022-05-23 22:29:00
431265645.1652339,/tool/,2022-05-12 16:30:00
431265645.1652339,/,2022-06-07 8:47:00
431265645.1652339,/about/,2022-06-07 8:47:00
431265645.1652339,process_end,2022-06-07 8:47:00
451378549.1654223,/tool/,2022-06-03 11:19:00
451378549.1654223,/tool/,2022-06-04 9:47:00
451378549.1654223,process_end,2022-06-04 9:47:00
452600256.16530174,/,2022-05-20 12:48:00
452600256.16530174,/overview/,2022-05-20 12:49:00
452600256.16530174,process_end,2022-05-20 12:49:00
459501040.1654123,/,2022-06-02 7:44:00
459501040.1654123,/,2022-06-02 7:47:00
459501040.1654123,/partner/,2022-06-02 7:47:00
459501040.1654123,process_end,2022-06-02 7:47:00
463438304.16533864,/tool/,2022-05-24 19:02:00
463438304.16533864,process_end,2022-05-24 19:02:00
463814623.1652677,/,2022-05-16 14:03:00
463814623.1652677,/contact/,2022-05-16 14:03:00
463814623.1652677,/overview/,2022-05-16 14:03:00
463814623.1652677,/overview/,2022-05-16 14:04:00
463814623.1652677,process_end,2022-05-16 14:04:00
464185580.16539615,/tool/,2022-05-31 10:56:00
464185580.16539615,/,2022-06-02 16:25:00
464185580.16539615,/about/,2022-06-02 16:25:00
464185580.16539615,/overview/,2022-06-02 16:25:00
464185580.16539615,/tool/,2022-06-02 16:25:00
464185580.16539615,/,2022-06-02 16:26:00
464185580.16539615,/partner/,2022-06-02 16:26:00
464185580.16539615,/,2022-06-02 16:27:00
464185580.16539615,/about/,2022-06-02 16:27:00
464185580.16539615,/about/,2022-06-02 17:32:00
464185580.16539615,/,2022-06-02 17:37:00
464185580.16539615,/about/,2022-06-02 17:37:00
464185580.16539615,/recruitment/,2022-06-02 17:37:00
464185580.16539615,process_end,2022-06-02 17:37:00
465105517.1654134,/tool/,2022-06-02 10:34:00
465105517.1654134,/tool/,2022-06-02 10:44:00
465105517.1654134,process_end,2022-06-02 10:44:00
465260208.1654073,/,2022-06-01 17:35:00
465260208.1654073,process_end,2022-06-01 17:35:00
468471815.1654129,/tool/,2022-06-02 9:20:00
468471815.1654129,process_end,2022-06-02 9:20:00
469067761.16542226,/tool/,2022-06-03 11:10:00
469067761.16542226,/tool/,2022-06-03 12:26:00
469067761.16542226,process_end,2022-06-03 12:26:00
471834906.1654134,/tool/,2022-06-02 10:36:00
471834906.1654134,process_end,2022-06-02 10:36:00
474127582.1652408,/tool/,2022-05-13 11:16:00
474127582.1652408,process_end,2022-05-13 11:16:00
475149999.16540456,/tool/,2022-06-01 10:09:00
475149999.16540456,/tool/,2022-06-01 10:10:00
475149999.16540456,process_end,2022-06-01 10:10:00
475226288.16537297,/overview/,2022-05-28 18:33:00
475226288.16537297,process_end,2022-05-28 18:33:00
477872411.16541374,/tool/,2022-06-02 11:45:00
477872411.16541374,process_end,2022-06-02 11:45:00
480589983.16541326,/tool/,2022-06-02 10:24:00
480589983.16541326,process_end,2022-06-02 10:24:00
484308472.1652626,/tool/,2022-05-15 23:36:00
484308472.1652626,process_end,2022-05-15 23:36:00
488156185.16540456,/tool/,2022-06-01 10:11:00
488156185.16540456,process_end,2022-06-01 10:11:00
494786080.16542226,/tool/,2022-06-03 11:08:00
494786080.16542226,process_end,2022-06-03 11:08:00
496240386.16541326,/tool/,2022-06-02 10:26:00
496240386.16541326,process_end,2022-06-02 10:26:00
496298032.16542226,/tool/,2022-06-03 11:11:00
496298032.16542226,/tool/,2022-06-03 19:52:00
496298032.16542226,process_end,2022-06-03 19:52:00
502858580.1654045,/tool/,2022-06-01 10:02:00
502858580.1654045,process_end,2022-06-01 10:02:00
502953533.16541344,/tool/,2022-06-02 10:41:00
502953533.16541344,/tool/,2022-06-03 5:10:00
502953533.16541344,process_end,2022-06-03 5:10:00
504303012.1652865,/usecase/20201004/,2022-05-18 18:16:00
504303012.1652865,/usecase/20210819/,2022-05-18 18:16:00
504303012.1652865,/usecase/20201004/,2022-05-18 18:17:00
504303012.1652865,/usecase/20210920/,2022-05-18 18:17:00
504303012.1652865,/持続可能な社会を実現するためにプロセスマイニ/,2022-05-18 18:18:00
504303012.1652865,process_end,2022-05-18 18:18:00
507130929.1654134,/tool/,2022-06-02 10:34:00
507130929.1654134,/tool/,2022-06-02 11:30:00
507130929.1654134,process_end,2022-06-02 11:30:00
507746752.1652188,/overview/,2022-05-10 21:59:00
507746752.1652188,/tool/,2022-05-10 21:59:00
507746752.1652188,process_end,2022-05-10 21:59:00
508719054.1653278,/,2022-05-23 12:50:00
508719054.1653278,/about/,2022-05-23 12:56:00
508719054.1653278,/tool/,2022-05-23 12:57:00
508719054.1653278,/,2022-05-23 14:04:00
508719054.1653278,/,2022-05-23 15:18:00
508719054.1653278,/tool/,2022-05-23 15:18:00
508719054.1653278,/,2022-05-23 15:21:00
508719054.1653278,/about/,2022-05-23 15:21:00
508719054.1653278,/usecase/20210920/,2022-05-24 11:35:00
508719054.1653278,process_end,2022-05-24 11:35:00
510128792.165336,/,2022-05-24 11:41:00
510128792.165336,/tool/,2022-05-24 11:43:00
510128792.165336,/tool/,2022-05-24 11:57:00
510128792.165336,/,2022-05-24 11:59:00
510128792.165336,/tool/,2022-05-24 12:53:00
510128792.165336,/,2022-05-24 13:18:00
510128792.165336,process_end,2022-05-24 13:18:00
512791537.1654046,/tool/,2022-06-01 10:14:00
512791537.1654046,/tool/,2022-06-01 10:15:00
512791537.1654046,/tool/,2022-06-01 12:25:00
512791537.1654046,/tool/,2022-06-02 22:37:00
512791537.1654046,process_end,2022-06-02 22:37:00
514135810.16521406,/tool/,2022-05-10 9:06:00
514135810.16521406,process_end,2022-05-10 9:06:00
515919179.1652591,/tool/,2022-05-15 14:04:00
515919179.1652591,/about/,2022-05-16 11:29:00
515919179.1652591,/about/,2022-05-16 8:56:00
515919179.1652591,process_end,2022-05-16 8:56:00
518114943.1654274,/tool/,2022-06-04 1:39:00
518114943.1654274,process_end,2022-06-04 1:39:00
522627114.16521,/tool/,2022-05-09 21:33:00
522627114.16521,process_end,2022-05-09 21:33:00
522879236.1653201,/,2022-05-22 15:34:00
522879236.1653201,/,2022-05-22 15:59:00
522879236.1653201,/usecase/20220329-protiviti/,2022-05-22 16:00:00
522879236.1653201,/,2022-05-22 16:11:00
522879236.1653201,/,2022-05-22 16:17:00
522879236.1653201,/about/,2022-05-22 16:17:00
522879236.1653201,/contact/,2022-05-22 16:17:00
522879236.1653201,/about/,2022-05-22 16:18:00
522879236.1653201,/contact/,2022-05-22 16:18:00
522879236.1653201,/overview/,2022-05-22 16:18:00
522879236.1653201,/partner/,2022-05-22 16:18:00
522879236.1653201,/seminar/,2022-05-22 16:18:00
522879236.1653201,/about/,2022-05-22 16:19:00
522879236.1653201,/general-member/,2022-05-22 16:19:00
522879236.1653201,/seminar/,2022-05-22 16:19:00
522879236.1653201,/seminar/page/2/,2022-05-22 16:19:00
522879236.1653201,/about/,2022-05-22 16:20:00
522879236.1653201,/general-member/,2022-05-22 16:20:00
522879236.1653201,/seminar/,2022-05-22 16:20:00
522879236.1653201,process_end,2022-05-22 16:20:00
526837049.1654137,/tool/,2022-06-02 11:25:00
526837049.1654137,/tool/,2022-06-02 23:53:00
526837049.1654137,process_end,2022-06-02 23:53:00
527967778.16542226,/tool/,2022-06-03 11:12:00
527967778.16542226,/tool/,2022-06-03 17:13:00
527967778.16542226,process_end,2022-06-03 17:13:00
529934222.1654045,/tool/,2022-06-01 10:02:00
529934222.1654045,process_end,2022-06-01 10:02:00
533245957.16542226,/tool/,2022-06-03 11:12:00
533245957.16542226,/tool/,2022-06-03 11:45:00
533245957.16542226,/tool/,2022-06-03 22:27:00
533245957.16542226,process_end,2022-06-03 22:27:00
534980334.1653445,/seminar/,2022-05-25 11:07:00
534980334.1653445,process_end,2022-05-25 11:07:00
534990507.16542214,/tool/,2022-06-03 11:04:00
534990507.16542214,process_end,2022-06-03 11:04:00
536507705.16540474,/tool/,2022-06-01 10:22:00
536507705.16540474,process_end,2022-06-01 10:22:00
537229208.1654223,/tool/,2022-06-03 11:21:00
537229208.1654223,process_end,2022-06-03 11:21:00
541523410.1654134,/tool/,2022-06-02 10:38:00
541523410.1654134,process_end,2022-06-02 10:38:00
543125820.1654134,/tool/,2022-06-02 10:35:00
543125820.1654134,process_end,2022-06-02 10:35:00
543594623.1653143,/tool/,2022-05-21 23:26:00
543594623.1653143,process_end,2022-05-21 23:26:00
543680009.1654222,/tool/,2022-06-03 11:07:00
543680009.1654222,process_end,2022-06-03 11:07:00
545612337.1653548,/usecase/20220329-protiviti/,2022-05-26 16:04:00
545612337.1653548,process_end,2022-05-26 16:04:00
546314474.1653023,/overview/,2022-05-20 13:56:00
546314474.1653023,process_end,2022-05-20 13:56:00
547074331.1654223,/tool/,2022-06-03 11:21:00
547074331.1654223,process_end,2022-06-03 11:21:00
549452104.1654133,/tool/,2022-06-02 10:27:00
549452104.1654133,process_end,2022-06-02 10:27:00
550448064.1654222,/tool/,2022-06-03 11:13:00
550448064.1654222,/tool/,2022-06-03 11:20:00
550448064.1654222,/tool/,2022-06-03 12:33:00
550448064.1654222,process_end,2022-06-03 12:33:00
551664049.1654134,/tool/,2022-06-02 10:34:00
551664049.1654134,process_end,2022-06-02 10:34:00
556245894.1653357,/about/,2022-05-24 10:30:00
556245894.1653357,/about/,2022-05-27 10:39:00
556245894.1653357,process_end,2022-05-27 10:39:00
556751755.1654222,/tool/,2022-06-03 11:08:00
556751755.1654222,process_end,2022-06-03 11:08:00
556907182.1654648,/overview/,2022-06-08 9:04:00
556907182.1654648,process_end,2022-06-08 9:04:00
563686835.1654232,/tool/,2022-06-03 13:39:00
563686835.1654232,process_end,2022-06-03 13:39:00
564660737.1654226,/tool/,2022-06-03 12:07:00
564660737.1654226,process_end,2022-06-03 12:07:00
567148489.1652757,/overview/,2022-05-17 12:11:00
567148489.1652757,/tool/,2022-05-17 12:11:00
567148489.1652757,/about/,2022-05-17 12:12:00
567148489.1652757,/contact/,2022-05-17 12:12:00
567148489.1652757,/paper/,2022-05-17 12:12:00
567148489.1652757,/partner/,2022-05-17 12:12:00
567148489.1652757,/seminar/,2022-05-17 12:12:00
567148489.1652757,/tool/,2022-05-17 12:12:00
567148489.1652757,/about/,2022-05-17 12:26:00
567148489.1652757,/overview/,2022-05-30 16:42:00
567148489.1652757,process_end,2022-05-30 16:42:00
571576050.1654234,/tool/,2022-06-03 14:22:00
571576050.1654234,process_end,2022-06-03 14:22:00
572712317.1654222,/tool/,2022-06-03 11:13:00
572712317.1654222,process_end,2022-06-03 11:13:00
575424441.1652145,/?msclkid=45abd2d6cfff11ec97ffe402e4693494,2022-05-10 10:22:00
575424441.1652145,process_end,2022-05-10 10:22:00
578216575.1654222,/tool/,2022-06-03 11:12:00
578216575.1654222,process_end,2022-06-03 11:12:00
581671763.1649864,/tool/,2022-05-19 22:22:00
581671763.1649864,/tool/,2022-05-23 10:31:00
581671763.1649864,/tool/,2022-05-24 20:25:00
581671763.1649864,/tool/,2022-05-25 7:02:00
581671763.1649864,process_end,2022-05-25 7:02:00
582258132.1654222,/tool/,2022-06-03 11:11:00
582258132.1654222,/tool/,2022-06-03 11:14:00
582258132.1654222,/tool/,2022-06-07 18:40:00
582258132.1654222,process_end,2022-06-07 18:40:00
585353958.1654222,/tool/,2022-06-03 11:09:00
585353958.1654222,/tool/,2022-06-03 12:46:00
585353958.1654222,process_end,2022-06-03 12:46:00
587745222.1654133,/tool/,2022-06-02 10:27:00
587745222.1654133,/tool/,2022-06-02 10:32:00
587745222.1654133,/tool/,2022-06-02 15:31:00
587745222.1654133,process_end,2022-06-02 15:31:00
588175744.1654438,/tool/,2022-06-05 22:59:00
588175744.1654438,process_end,2022-06-05 22:59:00
590858828.1653615,/tool/,2022-05-27 10:29:00
590858828.1653615,/tool/?msclkid=243400d3d04411ecad9f35fd38d58ae1,2022-05-27 10:29:00
590858828.1653615,process_end,2022-05-27 10:29:00
591050745.1654133,/tool/,2022-06-02 10:26:00
591050745.1654133,process_end,2022-06-02 10:26:00
592360995.1654222,/tool/,2022-06-03 11:04:00
592360995.1654222,process_end,2022-06-03 11:04:00
593363280.1652663,/tool/,2022-05-16 10:00:00
593363280.1652663,process_end,2022-05-16 10:00:00
594811428.1653891,/tool/,2022-05-30 15:15:00
594811428.1653891,process_end,2022-05-30 15:15:00
596002614.1652032,/usecase/20220329-protiviti/,2022-05-09 2:51:00
596002614.1652032,process_end,2022-05-09 2:51:00
596133714.1653545,/,2022-05-26 14:57:00
596133714.1653545,/about/,2022-05-26 14:58:00
596133714.1653545,process_end,2022-05-26 14:58:00
596909009.1653553,/,2022-05-26 17:24:00
596909009.1653553,/about/,2022-05-26 17:24:00
596909009.1653553,/usecase/,2022-05-26 17:25:00
596909009.1653553,/usecase/20210819/,2022-05-26 17:25:00
596909009.1653553,process_end,2022-05-26 17:25:00
596912948.1653436,/tool/,2022-05-25 11:12:00
596912948.1653436,/,2022-05-25 9:05:00
596912948.1653436,/tool/,2022-05-25 9:07:00
596912948.1653436,process_end,2022-05-25 9:07:00
597938740.1653898,/tool/,2022-05-30 17:05:00
597938740.1653898,process_end,2022-05-30 17:05:00
598990207.1654153,/tool/,2022-06-02 15:52:00
598990207.1654153,process_end,2022-06-02 15:52:00
604619812.1654146,/tool/,2022-06-02 13:58:00
604619812.1654146,/tool/,2022-06-02 15:26:00
604619812.1654146,process_end,2022-06-02 15:26:00
605691640.1654133,/tool/,2022-06-02 10:30:00
605691640.1654133,process_end,2022-06-02 10:30:00
607789779.1654224,/tool/,2022-06-03 11:35:00
607789779.1654224,process_end,2022-06-03 11:35:00
608013353.1654222,/tool/,2022-06-03 11:06:00
608013353.1654222,process_end,2022-06-03 11:06:00
611285541.1654222,/tool/,2022-06-03 11:12:00
611285541.1654222,process_end,2022-06-03 11:12:00
611705386.1654222,/tool/,2022-06-03 11:12:00
611705386.1654222,process_end,2022-06-03 11:12:00
612315922.1652155,/seminar/,2022-05-10 12:52:00
612315922.1652155,/usecase/,2022-05-10 12:52:00
612315922.1652155,/,2022-05-10 14:22:00
612315922.1652155,/usecase/,2022-05-10 14:23:00
612315922.1652155,/usecase/20220420-mrvs/,2022-05-10 14:23:00
612315922.1652155,process_end,2022-05-10 14:23:00
614153141.1654133,/tool/,2022-06-02 10:28:00
614153141.1654133,process_end,2022-06-02 10:28:00
616766246.1652122,/usecase/20220329-protiviti/,2022-05-10 3:45:00
616766246.1652122,process_end,2022-05-10 3:45:00
620073226.1643158,/usecase/,2022-05-12 6:53:00
620073226.1643158,/usecase/20220420-mrvs/,2022-05-12 6:53:00
620073226.1643158,/,2022-05-12 6:55:00
620073226.1643158,/overview/,2022-05-12 6:55:00
620073226.1643158,/privacy/,2022-05-12 6:55:00
620073226.1643158,process_end,2022-05-12 6:55:00
621324599.1654222,/tool/,2022-06-03 11:05:00
621324599.1654222,process_end,2022-06-03 11:05:00
623850062.1652751,/tool/,2022-05-17 10:33:00
623850062.1652751,process_end,2022-05-17 10:33:00
627394323.1654133,/tool/,2022-06-02 10:27:00
627394323.1654133,process_end,2022-06-02 10:27:00
631693797.165283,/,2022-05-18 8:24:00
631693797.165283,/overview/,2022-05-18 8:26:00
631693797.165283,process_end,2022-05-18 8:26:00
632471150.1654046,/tool/,2022-06-01 10:07:00
632471150.1654046,process_end,2022-06-01 10:07:00
634874333.1652433,/tool/,2022-05-13 18:02:00
634874333.1652433,/overview/,2022-05-13 18:03:00
634874333.1652433,/tool/,2022-05-13 18:03:00
634874333.1652433,process_end,2022-05-13 18:03:00
636611908.1654133,/tool/,2022-06-02 10:24:00
